"InteractorA","InteractorA_type","Relation","InteractorB","InteractorB_type","DB","DB_type","PMID"
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",15066664
"CPR:9","Protein","PRODUCT-OF","Arg1:T1 , Arg2:T11","Protein","Chemprot","Protein-Protein Interaction",15070163
"CPR:9","Protein","PRODUCT-OF","Arg1:T6 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",15070163
"CPR:2","Protein","REGULATOR","Arg1:T6 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:2","Protein","REGULATOR","Arg1:T6 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T21","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:4","Protein","INHIBITOR","Arg1:T15 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:9","Protein","SUBSTRATE","Arg1:T10 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:9","Protein","SUBSTRATE","Arg1:T9 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15078100
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T1 , Arg2:T17","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T1 , Arg2:T18","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T10 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:9","Protein","SUBSTRATE","Arg1:T11 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:9","Protein","SUBSTRATE","Arg1:T14 , Arg2:T38","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:9","Protein","SUBSTRATE","Arg1:T14 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:9","Protein","SUBSTRATE","Arg1:T3 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:9","Protein","SUBSTRATE","Arg1:T4 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:9","Protein","SUBSTRATE","Arg1:T5 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15102890
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T12 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T13 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T9 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",15110853
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T16 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T16 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T17 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T18 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T19 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T19 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T23 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T4 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T5 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:4","Protein","INHIBITOR","Arg1:T8 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15114505
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T1 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T2 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T35 , Arg2:T54","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T36 , Arg2:T54","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T37 , Arg2:T54","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T3 , Arg2:T39","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:5","Protein","AGONIST","Arg1:T14 , Arg2:T45","Protein","Chemprot","Protein-Protein Interaction",15120421
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T13 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T15 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T19 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T19 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T2 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T2 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T3 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T3 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T6 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T7 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T8 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T9 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15121646
"CPR:10","Protein","NOT","Arg1:T3 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:10","Protein","NOT","Arg1:T3 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T12 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T18 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T19 , Arg2:T34","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T20 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T21 , Arg2:T35","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T4 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T4 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T5 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T5 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T9 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T9 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:2","Protein","REGULATOR","Arg1:T23 , Arg2:T37","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:3","Protein","ACTIVATOR","Arg1:T6 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:3","Protein","ACTIVATOR","Arg1:T7 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T22 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T22 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:3","Protein","INDIRECT-UPREGULATOR","Arg1:T2 , Arg2:T36","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:4","Protein","DOWNREGULATOR","Arg1:T13 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:4","Protein","DOWNREGULATOR","Arg1:T14 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:4","Protein","DOWNREGULATOR","Arg1:T15 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15126366
"CPR:10","Protein","NOT","Arg1:T1 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:2","Protein","REGULATOR","Arg1:T7 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","PRODUCT-OF","Arg1:T10 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","PRODUCT-OF","Arg1:T10 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","PRODUCT-OF","Arg1:T11 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","PRODUCT-OF","Arg1:T11 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","PRODUCT-OF","Arg1:T7 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","PRODUCT-OF","Arg1:T7 , Arg2:T31","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","SUBSTRATE","Arg1:T2 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","SUBSTRATE","Arg1:T2 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T43","Protein","Chemprot","Protein-Protein Interaction",15132128
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T4 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15133083
"CPR:4","Protein","INHIBITOR","Arg1:T3 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15133083
"CPR:9","Protein","SUBSTRATE","Arg1:T2 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15133083
"CPR:1","Protein","PART-OF","Arg1:T3 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:1","Protein","PART-OF","Arg1:T3 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","PRODUCT-OF","Arg1:T7 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T10 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T10 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T10 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T11 , Arg2:T30","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T15 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T15 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T16 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T16 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T1 , Arg2:T20","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T5 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T6 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T8 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T9 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T9 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE","Arg1:T9 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T5 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T6 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:9","Protein","SUBSTRATE_PRODUCT-OF","Arg1:T7 , Arg2:T19","Protein","Chemprot","Protein-Protein Interaction",15155769
"CPR:4","Protein","INHIBITOR","Arg1:T11 , Arg2:T14","Protein","Chemprot","Protein-Protein Interaction",15177307
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",15177307
"CPR:4","Protein","INHIBITOR","Arg1:T6 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",15177307
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",15177307
"CPR:4","Protein","INHIBITOR","Arg1:T7 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",15177307
"CPR:10","Protein","NOT","Arg1:T19 , Arg2:T25","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:10","Protein","NOT","Arg1:T19 , Arg2:T26","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:10","Protein","NOT","Arg1:T19 , Arg2:T27","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:10","Protein","NOT","Arg1:T19 , Arg2:T28","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:10","Protein","NOT","Arg1:T19 , Arg2:T29","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T11 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T12 , Arg2:T22","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T12 , Arg2:T23","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T14 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T15 , Arg2:T24","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","REGULATOR","Arg1:T21 , Arg2:T32","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","REGULATOR","Arg1:T21 , Arg2:T33","Protein","Chemprot","Protein-Protein Interaction",15199474
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T36 , Arg2:T60","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:2","Protein","REGULATOR","Arg1:T36 , Arg2:T58","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:2","Protein","REGULATOR","Arg1:T37 , Arg2:T56","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:2","Protein","REGULATOR","Arg1:T37 , Arg2:T57","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:2","Protein","REGULATOR","Arg1:T55 , Arg2:T63","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:2","Protein","REGULATOR","Arg1:T55 , Arg2:T64","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:6","Protein","ANTAGONIST","Arg1:T38 , Arg2:T61","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:6","Protein","ANTAGONIST","Arg1:T39 , Arg2:T62","Protein","Chemprot","Protein-Protein Interaction",15224175
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T7 , Arg2:T15","Protein","Chemprot","Protein-Protein Interaction",15285788
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T9 , Arg2:T13","Protein","Chemprot","Protein-Protein Interaction",15336276
"CPR:4","Protein","INHIBITOR","Arg1:T1 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",15336276
"CPR:4","Protein","INHIBITOR","Arg1:T2 , Arg2:T12","Protein","Chemprot","Protein-Protein Interaction",15336276
"CPR:2","Protein","DIRECT-REGULATOR","Arg1:T1 , Arg2:T16","Protein","Chemprot","Protein-Protein Interaction",15358979
