"InteractorA"	"Relation"	"InteractorB"
"KDR"	"inhibitor"	"BRIVANIB"
"CCR2"	"allosteric modulator"	"JNJ-27141491"
"SCN3A"	"blocker"	"GNE-616"
"TNFRSF8"	"antibody"	"BRENTUXIMAB VEDOTIN"
"SLC22A1"	"inhibitor"	"CLONIDINE"
"ITPR1"	"antagonist"	"PIP2"
"PIK3CA"	"inhibitor"	"RECILISIB"
"NTRK1"	"inhibitor"	"COMPOUND 1D"
"ASIC3"	"activator"	"AGMATINE"
"JAK3"	"inhibitor"	"BMS-911543"
"GABRA2"	"agonist"	"PIPERIDINE-4-SULPHONIC ACID"
"KDR"	"inhibitor"	"OSI-632"
"FGFR2"	"inhibitor"	"AZD4547"
"ADRA2C"	"agonist"	"ERGOTAMINE TARTRATE"
"CSF1R"	"agonist"	"IL-34"
"P2RX1"	"agonist"	"L-Î’Î“-MEATP"
"SCN2A"	"blocker"	"ELPETRIGINE"
"CHRNA6"	"antagonist"	"Î‘-CONOTOXIN PIA"
"TRPC5"	"blocker"	"GALANGIN"
"GNRHR"	"agonist"	"BUSERELIN"
"GPR18"	"agonist"	"ARACHIDONYLCYCLOPROPYLAMIDE"
"SLC6A3"	"inhibitor"	"METHYLPHENIDATE"
"HDAC2"	"inhibitor"	"KA1010"
"GABRA1"	"positive modulator"	"SEVOFLURANE"
"MAP2K6"	"inhibitor"	"TRAMETINIB"
"PADI4"	"inhibitor"	"O-F-AMIDINE"
"PRKD3"	"inhibitor"	"CRT 0066101"
"OPRL1"	"agonist"	"[3H]N/OFQ"
"CHRNB1"	"antagonist"	"GALLAMINE TRIETHIODIDE"
"AKT2"	"inhibitor"	"CAPIVASERTIB"
"ADORA2A"	"antagonist"	"V81444"
"SCN3A"	"blocker"	"PRIMIDONE"
"NR3C1"	"agonist"	"DIFLUPREDNATE"
"P2RY1"	"agonist"	"2',3'-DDATP"
"S1PR4"	"agonist"	"FINGOLIMOD HYDROCHLORIDE"
"SCN3A"	"blocker"	"ROPIVACAINE HYDROCHLORIDE"
"ADRA1D"	"antagonist"	"INDORAMIN"
"SUCNR1"	"antagonist"	"COMPOUND 7E"
"ESR1"	"modulator"	"OSPEMIFENE"
"PTGFR"	"agonist"	"BIMATOPROST"
"PAH"	"activator"	"SAPROPTERIN DIHYDROCHLORIDE"
"FLT3"	"inhibitor"	"CRENOLANIB"
"ADRA2A"	"antagonist"	"PHENTOLAMINE"
"CACNA1B"	"blocker"	"LEVETIRACETAM"
"SSTR4"	"agonist"	"NNC269100"
"CHRM3"	"antagonist"	"FESOTERODINE FUMARATE"
"VIPR1"	"agonist"	"PHV"
"KAT8"	"inhibitor"	"MG149"
"AURKA"	"inhibitor"	"AT-9283"
"EGFR"	"inhibitor"	"mAb-425"
"CNR2"	"agonist"	"BMS-202"
"BACE2"	"inhibitor"	"EXAMPLE 41"
"CHRNA7"	"agonist"	"[3H]AZ11637326"
"TGFBR1"	"inhibitor"	"LDN-214117"
"PDE10A"	"inhibitor"	"DIPYRIDAMOLE"
"PTGER1"	"antagonist"	"MF266-1"
"MAPK8"	"inhibitor"	"JNK INHIBITOR VIII"
"GABRG3"	"blocker"	"PICROTOXIN"
"HCK"	"inhibitor"	"BOSUTINIB"
"NR3C1"	"agonist"	"HYDROCORTISONE CYPIONATE"
"HDAC11"	"inhibitor"	"ENTINOSTAT"
"NR1H3"	"agonist"	"PAXILLINE"
"GPR52"	"agonist"	"COMPOUND 7A"
"HRH1"	"antagonist"	"TRIPROLIDINE"
"TUBB1"	"inhibitor"	"IXABEPILONE"
"GABRA1"	"positive modulator"	"PENTOBARBITAL"
"HCK"	"inhibitor"	"ENMD-981693"
"NR3C1"	"agonist"	"AZD9567"
"TACR1"	"antagonist"	"VOFOPITANT"
"PTGER2"	"agonist"	"PGD2"
"GRIN3B"	"antagonist"	"ORPHENADRINE (CHLORIDE)"
"CYP2C8"	"inhibitor"	"VOXELOTOR"
"FLT1"	"inhibitor"	"TG100-801"
"PIK3C3"	"inhibitor"	"XL-765"
"PIK3CA"	"inhibitor"	"PI 3-KG INHIBITOR II"
"PIK3R6"	"inhibitor"	"BAY80-6946"
"NR3C1"	"antagonist"	"MIFEPRISTONE"
"FCER2"	"antagonist"	"LUMILIXIMAB"
"MMP13"	"inhibitor"	"CL82198"
"SCN10A"	"blocker"	"ORPHENADRINE (CHLORIDE)"
"NPY1R"	"agonist"	"PEPTIDE YY"
"ADRA2A"	"antagonist"	"ARC-239"
"PDGFRB"	"inhibitor"	"SU-014813"
"CDK9"	"inhibitor"	"MILCICLIB"
"UTS2R"	"agonist"	"[BZ-PHE6]U-II (HUMAN)"
"IMPDH2"	"inhibitor"	"MYCOPHENOLATE MOFETIL"
"NDUFS4"	"inhibitor"	"ME-344"
"PNLIP"	"inhibitor"	"ORLISTAT"
"SSTR3"	"antagonist"	"BIM 23627"
"MTOR"	"inhibitor"	"WORTMANNIN"
"OPRM1"	"antagonist"	"NALOXONE"
"HTR2B"	"antagonist"	"LISURIDE"
"CHRM5"	"antagonist"	"HIMBACINE"
"GPR119"	"agonist"	"LYSOPHOSPHATIDYLETHANOLAMINE"
"TNFSF11"	"antibody"	"DENOSUMAB"
"CCR3"	"antagonist"	"AZD3778"
"NR3C1"	"agonist"	"HYDROCORTISONE BUTYRATE"
"BDKRB2"	"agonist"	"KALLIDIN"
"APH1B"	"inhibitor"	"BEGACESTAT"
"PDGFRB"	"inhibitor"	"ENMD-981693"
"RPS6KA6"	"inhibitor"	"AT-9283"
"GALR2"	"agonist"	"GALANIN(1-12)"
"YES1"	"inhibitor"	"SU6656"
"DIO1"	"inhibitor"	"PROPYLTHIOURACIL"
"ITGB7"	"antagonist"	"FIRATEGRAST"
"CARM1"	"inhibitor"	"MS049"
"GABRP"	"positive modulator"	"QUAZEPAM"
"PTGER3"	"agonist"	"ILOPROST"
"GABRP"	"positive modulator"	"LORAZEPAM"
"CYP27A1"	"inhibitor"	"COMPOUND 4D"
"GRM8"	"agonist"	"[3H]AP4"
"NDUFAB1"	"inhibitor"	"ME-344"
"GABRA1"	"allosteric modulator"	"RO4938581"
"F2RL1"	"agonist"	"2-FUROYL-LIGR"
"BIRC2"	"inhibitor"	"SM-122"
"HDAC4"	"inhibitor"	"PCI-24781"
"PRKCD"	"inhibitor"	"MIDOSTAURIN"
"LCK"	"inhibitor"	"PP1"
"SLC10A2"	"inhibitor"	"SC-435"
"ABCC1"	"inhibitor"	"WP814"
"KCNF1"	"blocker"	"NERISPIRDINE"
"SCN10A"	"blocker"	"MEPHENYTOIN"
"F10"	"inhibitor"	"APIXABAN"
"MGA"	"inhibitor"	"MIGLITOL"
"EGFR"	"inhibitor"	"ROCILETINIB"
"PSMD14"	"inhibitor"	"BORTEZOMIB"
"NPY5R"	"antagonist"	"L-152,804"
"PDGFRB"	"inhibitor"	"LXH254"
"PTGS1"	"inhibitor"	"NAPROXEN SODIUM"
"ACE2"	"inhibitor"	"MLN-4760"
"PIK3CD"	"inhibitor"	"GSK-2269557"
"NDUFB1"	"inhibitor"	"ME-344"
"HTR2B"	"antagonist"	"BF-1"
"HTR7"	"antagonist"	"2-BROMO-LSD"
"PIK3CB"	"inhibitor"	"SOPHORETIN"
"ADRB2"	"antagonist"	"LABETALOL HYDROCHLORIDE"
"FAAH"	"inhibitor"	"DUAL SEH/FAAH INHIBITOR 11"
"PDE4C"	"inhibitor"	"DYPHYLLINE"
"CHRM2"	"antagonist"	"PROPANTHELINE"
"ALOX5"	"inhibitor"	"5-LOX INHIBITOR 2M"
"GRM2"	"agonist"	"L-CCG-I"
"PDE3B"	"inhibitor"	"DIPYRIDAMOLE"
"ZACN"	"agonist"	"H+"
"GSK3B"	"inhibitor"	"GSK-3 INHIBITOR XIII"
"TYK2"	"inhibitor"	"HESPERADIN"
"OPRD1"	"agonist"	"HYDROMORPHONE"
"SMO"	"antagonist"	"TALADEGIB"
"PIK3R6"	"inhibitor"	"XL147"
"NDUFA5"	"inhibitor"	"ME-344"
"P2RY12"	"antagonist"	"TICLOPIDINE HYDROCHLORIDE"
"PPARA"	"agonist"	"IMIGLITAZAR"
"MAP2K3"	"inhibitor"	"AZD6244"
"RYR2"	"activator"	"SURAMIN"
"ABHD6"	"inhibitor"	"WWL70"
"SSTR4"	"agonist"	"SRIF-28"
"APLNR"	"agonist"	"APELIN-36"
"PRSS1"	"inhibitor"	"NAFAMOSTAT"
"RARG"	"antagonist"	"AGN193109"
"GABRA4"	"positive modulator"	"METHYPRYLON"
"CFTR"	"blocker"	"GATX1"
"MAPK10"	"inhibitor"	"JNK INHIBITOR VIII"
"ABCC8"	"blocker"	"NATEGLINIDE"
"CHRM3"	"agonist"	"PILOCARPINE HYDROCHLORIDE"
"PIK3CD"	"inhibitor"	"PARSACLISIB"
"ADORA2A"	"agonist"	"AB-MECA"
"BRAF"	"inhibitor"	"RAF265"
"SCN10A"	"blocker"	"QUINIDINE GLUCONATE"
"HDAC1"	"inhibitor"	"CITARINOSTAT"
"HRH4"	"antagonist"	"TOREFORANT"
"LOXL2"	"inhibitor"	"COMPOUND 21B"
"HTR2C"	"antagonist"	"OLANZAPINE PAMOATE"
"PRKCB"	"inhibitor"	"SOTRASTAURIN"
"JAK1"	"inhibitor"	"MOMELOTINIB"
"RPS6KA6"	"inhibitor"	"BI-D1870"
"SLC1A3"	"inhibitor"	"DL-TBOA"
"SSTR3"	"antagonist"	"PRL-2915"
"DDR2"	"inhibitor"	"DDR1/2 INHIBITOR 5N"
"SCN10A"	"blocker"	"ZONISAMIDE"
"PARP2"	"inhibitor"	"OLAPARIB"
"CD4"	"negative modulator"	"PRILIXIMAB"
"GART"	"inhibitor"	"PEMETREXED DISODIUM"
"GABRA4"	"positive modulator"	"ESTAZOLAM"
"ADRB2"	"agonist"	"ORCIPRENALINE"
"PPARG"	"agonist"	"LY-465608"
"CHRM1"	"allosteric modulator"	"Tâ€ê495"
"GABRA5"	"positive modulator"	"CHLORDIAZEPOXIDE HYDROCHLORIDE"
"PDE6A"	"inhibitor"	"COMPOUND 53"
"PDE4A"	"inhibitor"	"THEOPHYLLINE SODIUM GLYCINATE"
"GALR1"	"agonist"	"[SAR1, D-ALA12]GALANIN(1-16)"
"AXL"	"inhibitor"	"DUBERMATINIB"
"MCOLN3"	"activator"	"PHOSPHATIDYL (3,5) INOSITOL BISPHOSPHATE"
"KDR"	"inhibitor"	"AG-13958"
"CDK4"	"inhibitor"	"PURVALANOL B"
"CD40LG"	"inhibitor"	"RUPLIZUMAB"
"ACKR4"	"agonist"	"CCL25"
"ATR"	"inhibitor"	"BAY1895344"
"HCRTR2"	"antagonist"	"LSN2424100"
"RPS6KA1"	"inhibitor"	"COMPOUND E22"
"BTK"	"inhibitor"	"SPEBRUTINIB BESYLATE"
"ASIC1"	"blocker"	"PI-THERAPHOTOXIN-HM3A"
"AVPR1A"	"antagonist"	"RELCOVAPTAN"
"CXCR6"	"agonist"	"[125I]CXCL16 (HUMAN)"
"GABRA3"	"positive modulator"	"CHLORDIAZEPOXIDE"
"PSMA5"	"inhibitor"	"CARFILZOMIB"
"GLP1R"	"agonist"	"[125I]GLP-1-(7-37) (HUMAN)"
"NR5A2"	"agonist"	"RJW100"
"MCHR1"	"antagonist"	"COMPOUND (R)-10H"
"KDR"	"inhibitor"	"XL-999"
"PKD2L1"	"blocker"	"LA3+"
"HTR2A"	"agonist"	"AL-37350A"
"OPRM1"	"agonist"	"FENTANYL HYDROCHLORIDE"
"GABRA5"	"allosteric modulator"	"MRK016"
"SSTR5"	"agonist"	"BIM 23059"
"GPR84"	"agonist"	"6-N-OCTYLAMINOURACIL"
"PCSK6"	"inhibitor"	"PEPTIDE 18"
"PTGS2"	"inhibitor"	"CELECOXIB"
"ADRA1B"	"antagonist"	"RO-70-0004"
"MAPKAPK2"	"inhibitor"	"COMPOUND 33"
"PRKCA"	"inhibitor"	"GÃ– 6983"
"MTOR"	"inhibitor"	"VS-5584"
"ADAM8"	"inhibitor"	"INCB3619"
"CHRM3"	"antagonist"	"ACLIDINIUM"
"PIK3CA"	"inhibitor"	"VS-5584"
"LPAR2"	"antagonist"	"KI16425"
"GRIK2"	"agonist"	"[3H]SYM2081"
"NPY1R"	"agonist"	"[ALA31,AIB32]NPY (PIG)"
"SLC12A7"	"inhibitor"	"DIOA"
"JAK2"	"inhibitor"	"REPOTRECTINIB"
"MET"	"inhibitor"	"BMS-817378"
"CCRL2"	"agonist"	"CCL19"
"SPHK2"	"inhibitor"	"SLM6071469"
"ADRA1B"	"antagonist"	"CLOZAPINE"
"BRD4"	"inhibitor"	"I-BET151"
"PSMC1"	"inhibitor"	"CARFILZOMIB"
"MLNR"	"agonist"	"MOTILIN"
"BRAF"	"inhibitor"	"ZELBORAF"
"HTR1D"	"agonist"	"LYSERGIC ACID"
"BTK"	"inhibitor"	"FENEBRUTINIB"
"CSF3R"	"agonist"	"PEGFILGRASTIM"
"TUBB3"	"inhibitor"	"ERIBULIN MESYLATE"
"TYK2"	"inhibitor"	"OCLACITINIB"
"HRH3"	"agonist"	"COMPOUND 3A"
"BRD4"	"inhibitor"	"COMPOUND 7D"
"KDR"	"inhibitor"	"E-3810"
"CACNA1D"	"blocker"	"FELODIPINE"
"ERBB2"	"inhibitor"	"NERATINIB"
"AOC3"	"inhibitor"	"PHENELZINE"
"SSTR4"	"agonist"	"L-362,855"
"EGFR"	"inhibitor"	"AFATINIB"
"CSNK1E"	"inhibitor"	"PF-670462"
"KISS1R"	"agonist"	"4-FLUOROBENZOYL-FGLRW-NH2"
"FZD7"	"antagonist"	"SRI37892"
"TLR7"	"agonist"	"LOXORIBINE"
"F2"	"inhibitor"	"MELAGATRAN"
"PIK3CG"	"inhibitor"	"DACTOLISIB"
"ADRA2B"	"antagonist"	"ERGOLOID MESYLATES"
"PDGFRB"	"inhibitor"	"TG100-801"
"TOP2A"	"inhibitor"	"C-1311"
"F10"	"inhibitor"	"BETRIXABAN"
"GABRA3"	"allosteric modulator"	"FLUNITRAZEPAM"
"BTK"	"inhibitor"	"LFM-A13"
"PIK3R3"	"inhibitor"	"BAY80-6946"
"TYR"	"inhibitor"	"MONOBENZONE"
"PAK5"	"inhibitor"	"GSK690693"
"ELANE"	"inhibitor"	"BAY-678"
"MAPK11"	"inhibitor"	"NEFLAMAPIMOD"
"GRIN2C"	"partial agonist"	"NRX-1074"
"CRHR1"	"agonist"	"[125I]TYR0-CRF (HUMAN, RAT, MOUSE)"
"GRM4"	"allosteric modulator"	"ADX88178"
"TBXA2R"	"agonist"	"[125I]BOP"
"CHRM4"	"antagonist"	"GLYCOPYRROLATE"
"MMP9"	"antibody"	"ANDECALIXIMAB"
"NDUFA7"	"inhibitor"	"ME-344"
"KDR"	"inhibitor"	"TELATINIB"
"PLK1"	"inhibitor"	"GSK-461364A"
"S1PR1"	"agonist"	"AUY954"
"GHRHR"	"agonist"	"TESAMORELIN ACETATE"
"ADORA3"	"antagonist"	"LUF7602"
"TRPM4"	"activator"	"PIP2"
"NEK2"	"inhibitor"	"HESPERADIN"
"GABRA3"	"positive modulator"	"AZD7325"
"DRD2"	"antagonist"	"NAFADOTRIDE"
"JAK2"	"inhibitor"	"LY2784544"
"CCR7"	"agonist"	"CCL21"
"TPH1"	"inhibitor"	"TELOTRISTAT ETHYL"
"SCN11A"	"blocker"	"MEPIVACAINE HYDROCHLORIDE"
"RXRB"	"antagonist"	"UVI3003"
"ROCK2"	"inhibitor"	"Y27632"
"EGFR"	"inhibitor"	"MAVELERTINIB"
"ADORA3"	"antagonist"	"MRS1177"
"FLT1"	"inhibitor"	"ENMD-2076"
"GPR143"	"agonist"	"LEVODOPA"
"PIK3C3"	"inhibitor"	"TORIN 2"
"PDGFRB"	"inhibitor"	"SORAFENIB TOSYLATE"
"FGFR2"	"inhibitor"	"MASITINIB"
"SEM1"	"inhibitor"	"IXAZOMIB CITRATE"
"HRH3"	"antagonist"	"[123I]IODOPROXYFAN"
"SLCO1B3"	"inhibitor"	"SILDENAFIL"
"LIMK2"	"inhibitor"	"COMPOUND 14"
"SSTR2"	"antagonist"	"[D-TYR8]CYN 154806"
"GABRA5"	"allosteric modulator"	"TETRAHYDRODEOXYCORTICOSTERONE"
"KCNN2"	"activator"	"SKA-31"
"FLT3"	"inhibitor"	"UNC4203"
"SCN5A"	"blocker"	"QUINIDINE POLYGALACTURONATE"
"PIEZO1"	"inhibitor"	"DOOKU1"
"TYMS"	"inhibitor"	"PEMETREXED"
"HTR1F"	"agonist"	"2-METHYL-5-HT"
"GRM7"	"agonist"	"L-GLUTAMIC ACID"
"CASP1"	"inhibitor"	"PRALNACASAN"
"PIK3CA"	"inhibitor"	"TASELISIB"
"GRIN2A"	"agonist"	"NMDA"
"MAPK14"	"inhibitor"	"TALMAPIMOD"
"HRH1"	"antagonist"	"LY2624803"
"FYN"	"inhibitor"	"JNJ-26483327"
"CSNK1G1"	"inhibitor"	"COMPOUND 33"
"HRH2"	"antagonist"	"INCB-38579"
"CACNA1I"	"modulator"	"GABAPENTIN ENACARBIL"
"HRH1"	"antagonist"	"EPINASTINE"
"PPARG"	"agonist"	"AVE0847"
"P2RX7"	"antagonist"	"A804598"
"PSMD8"	"inhibitor"	"BORTEZOMIB"
"SERPINC1"	"activator"	"ENOXAPARIN"
"KCNJ4"	"blocker"	"SPERMINE"
"TUBB"	"inhibitor"	"DOCETAXEL"
"P2RX7"	"antagonist"	"JNJ-47965567"
"CCR5"	"antagonist"	"MLN-3897"
"HRH1"	"antagonist"	"DOSULEPIN"
"SPHK2"	"inhibitor"	"SKI II"
"KDM5B"	"inhibitor"	"COMPOUND 9 "
"RET"	"inhibitor"	"KBP-7018"
"NDUFA13"	"inhibitor"	"NV-128"
"GABRG1"	"positive modulator"	"METHARBITAL"
"SCN2A"	"blocker"	"MEXILETINE HYDROCHLORIDE"
"TUBB1"	"inhibitor"	"ERIBULIN MESYLATE"
"GRIA4"	"positive modulator"	"CX1739"
"GRIA2"	"antagonist"	"TEZAMPANEL"
"NAPEPLD"	"inhibitor"	"LEI-401"
"PIK3CA"	"inhibitor"	"COMPOUND 11J"
"PGR"	"agonist"	"LEVONORGESTREL"
"SEM1"	"inhibitor"	"OPROZOMIB"
"NOS3"	"inhibitor"	"L-NNA"
"CACNG1"	"modulator"	"IMAGABALIN"
"GRIA2"	"allosteric modulator"	"PIRACETAM"
"CACNA1C"	"blocker"	"ISRADIPINE"
"BRD4"	"inhibitor"	"MIVEBRESIB"
"HTR2C"	"antagonist"	"NEFAZODONE HYDROCHLORIDE"
"HTR1A"	"antagonist"	"SPIPERONE"
"PSMC2"	"inhibitor"	"IXAZOMIB CITRATE"
"KCNS2"	"blocker"	"DALFAMPRIDINE"
"HTR1E"	"agonist"	"5-HYDROXYTRYPTAMINE"
"NTSR1"	"agonist"	"JMV457"
"CHRNA1"	"antagonist"	"PANCURONIUM"
"GRIK2"	"allosteric modulator"	"CONCANAVALIN A"
"KCNA5"	"blocker"	"GUANIDINE HYDROCHLORIDE"
"PRSS1"	"inhibitor"	"CAMOSTAT"
"JAK1"	"inhibitor"	"JAK3 INHIBITOR 32"
"SLC6A3"	"inhibitor"	"VANOXERINE"
"TIE1"	"inhibitor"	"MERESTINIB"
"SCN1A"	"inhibitor"	"AFT-II"
"LYN"	"inhibitor"	"NINTEDANIB"
"MERTK"	"inhibitor"	"G749"
"SLC36A2"	"inhibitor"	"5-HYDROXY-L-TRYPTOPHAN"
"MAPK1"	"inhibitor"	"MK-8353"
"IGF1R"	"inhibitor"	"PQ401"
"CHRM3"	"antagonist"	"[3H]QNB"
"KCNJ3"	"activator"	"NA+"
"GRIK1"	"antagonist"	"TEZAMPANEL"
"BDKRB1"	"antagonist"	"[DES-ARG10]ICATIBANT"
"GRM5"	"allosteric modulator"	"VU-1545"
"SSTR2"	"agonist"	"[111IN]DOTA-NOC-ATE"
"GPR55"	"agonist"	"HU-210"
"ALDH2"	"inhibitor"	"DISULFIRAM"
"PLA2G7"	"inhibitor"	"RILAPLADIB"
"PIK3R5"	"inhibitor"	"PWT33597"
"HTT"	"inhibitor"	"LEVOMILNACIPRAN HYDROCHLORIDE"
"OPRM1"	"antagonist"	"NALOXEGOL OXALATE"
"PTGDR"	"agonist"	"PGJ2"
"SCN7A"	"blocker"	"PHENYTOIN"
"CDK15"	"inhibitor"	"Roniciclib"
"CDK18"	"inhibitor"	"PHA-793887"
"SCN1A"	"blocker"	"TETRODOTOXIN"
"PRMT6"	"inhibitor"	"MS023"
"NR3C1"	"agonist"	"PREDNICARBATE"
"KDM1A"	"inhibitor"	"RN-1"
"FLT3"	"inhibitor"	"COMPOUND 14K"
"ADGRG3"	"agonist"	"BECLOMETASONE DIPROPIONATE"
"P2RX7"	"antagonist"	"DECAVANADATE"
"CNR1"	"antagonist"	"OTENABANT"
"KCNA6"	"blocker"	"TEDISAMIL"
"HRH2"	"antagonist"	"CIPROXIFAN"
"IGF1R"	"inhibitor"	"COMPOUND 19A"
"SLCO1B1"	"inhibitor"	"GLYCYRRHIZIN"
"RXRB"	"modulator"	"MOFAROTENE"
"PSMA8"	"inhibitor"	"MARIZOMIB"
"PTGS1"	"inhibitor"	"SULFASALAZINE"
"XIAP"	"antagonist"	"AT-406"
"CDK7"	"inhibitor"	"CGP74514A"
"SCN10A"	"blocker"	"LAMOTRIGINE"
"GPR68"	"agonist"	"CARTPT (76-96)"
"HTR1D"	"agonist"	"AVITRIPTAN"
"CDK8"	"inhibitor"	"CORTISTATIN A"
"CHRM1"	"antagonist"	"VU0255035"
"TRPV1"	"antagonist"	"NGD-8243"
"GABRA1"	"antagonist"	"BICUCULLINE"
"HDAC8"	"inhibitor"	"TUBASTATIN A"
"APLNR"	"agonist"	"ML233"
"SSTR2"	"antagonist"	"ANALOG 31"
"BCL2"	"inhibitor"	"OBATOCLAX"
"CHRM4"	"antagonist"	"SILAHEXOCYCLIUM"
"CD274"	"antibody"	"ATEZOLIZUMAB"
"SLC6A3"	"inhibitor"	"[3H]WIN35428"
"ADRA1A"	"antagonist"	"PIRIBEDIL"
"NPBWR2"	"agonist"	"NEUROPEPTIDE B-23"
"HTR2A"	"agonist"	"LORCASERIN"
"SYK"	"inhibitor"	"FOSTAMATINIB"
"TUBB4B"	"inhibitor"	"VINORELBIN DITARTRATE"
"OPRM1"	"agonist"	"ETORPHINE"
"HCAR3"	"agonist"	"D-PHENYLALANINE"
"FLT4"	"inhibitor"	"COMPOUND 8I"
"TRPM3"	"blocker"	"ROSIGLITAZONE"
"ITGAL"	"antagonist"	"LIFITEGRAST"
"C3AR1"	"agonist"	"FLPLAR"
"PLA2G5"	"inhibitor"	"COMPOUND 12E"
"PDE4A"	"inhibitor"	"ROFLUMILAST"
"ADORA2A"	"agonist"	"BVT.115959"
"PIK3R1"	"inhibitor"	"Puquitinib"
"HDAC6"	"inhibitor"	"CUDC-101"
"SCN4A"	"blocker"	"TOPIRAMATE"
"LPAR3"	"agonist"	"LPA"
"GRM5"	"allosteric modulator"	"CPPZ"
"GGPS1"	"inhibitor"	"BPH-608"
"PDGFRA"	"inhibitor"	"COMPOUND 8H"
"OPRK1"	"agonist"	"PROBE 2.1"
"EGFR"	"antagonist"	"RG-7160"
"SLC6A4"	"inhibitor"	"ESCITALOPRAM"
"HDAC7"	"inhibitor"	"SODIUM PHENYLBUTYRATE"
"FGFR3"	"inhibitor"	"AZD-4547"
"KIT"	"inhibitor"	"AS703569"
"CHRM1"	"agonist"	"OXOTREMORINE"
"HRH1"	"antagonist"	"FLUPHENAZINE"
"RGS8"	"inhibitor"	"CCG-50014"
"IGF1R"	"antibody"	"AVE1642"
"TUBA4A"	"inhibitor"	"PACLITAXEL"
"MTOR"	"inhibitor"	"METFORMIN"
"CHRM3"	"antagonist"	"DICYCLOMINE HYDROCHLORIDE"
"P2RY6"	"antagonist"	"MRS2567"
"GALR1"	"agonist"	"GALANIN(1-11)"
"TUBB6"	"inhibitor"	"LEXIBULIN"
"GABRA6"	"positive modulator"	"Lorediplon"
"CDK6"	"inhibitor"	"BSJ-04-132"
"HTR7"	"agonist"	"1-NAPHTHYLPIPERAZINE"
"HTR1B"	"agonist"	"NARATRIPTAN"
"NR1H3"	"agonist"	"ACETYL-PODOCARPIC DIMER"
"SCN2A"	"blocker"	"ETHOTOIN"
"TMPRSS2"	"inhibitor"	"CAMOSTAT"
"GRIN2A"	"antagonist"	"DEXTROMETHORPHAN POLISTIREX"
"HPGD"	"inhibitor"	"COMPOUND 3"
"SCN4A"	"blocker"	"ETIDOCAINE HYDROCHLORIDE"
"CHRM4"	"allosteric modulator"	"VU0010010"
"PDCD1"	"inhibitor"	"NIVOLUMAB"
"SLC8A3"	"inhibitor"	"YM-244769"
"HDAC2"	"inhibitor"	"PANOBINOSTAT"
"GABRA1"	"partial agonist"	"ADIPIPLON"
"KDM6A"	"inhibitor"	"KDM5 INHIBITOR N71"
"PANX3"	"inhibitor"	"CARBENOXOLONE"
"WEE1"	"inhibitor"	"AZD-1775"
"PTGER4"	"antagonist"	"CR6086"
"LGR6"	"agonist"	"R-SPONDIN-1"
"APLNR"	"agonist"	"COMPOUND 15A"
"CACNA2D4"	"blocker"	"BEPRIDIL HYDROCHLORIDE"
"C5AR1"	"antagonist"	"L-156,602"
"GABRA5"	"positive modulator"	"FLURAZEPAM HYDROCHLORIDE"
"HTR1E"	"agonist"	"OLANZAPINE"
"JAK3"	"inhibitor"	"DECERNOTINIB"
"TRPV1"	"blocker"	"AMG517"
"JAK2"	"inhibitor"	"PEFICITINIB"
"HTR1F"	"agonist"	"ELETRIPTAN"
"P2RX1"	"agonist"	"Î‘Î’-MEATP"
"CD19"	"antibody"	"BLINATUMOMAB"
"HMGCR"	"inhibitor"	"COMPOUND 6A"
"LPAR3"	"antagonist"	"FARNESYL MONOPHOSPHATE"
"EPHX2"	"inhibitor"	"MPPA"
"MAPK14"	"inhibitor"	"DORAMAPIMOD"
"PTGFR"	"agonist"	"CLOPROSTENOL"
"CFTR"	"inhibitor"	"CROFELEMER"
"ITGB1"	"inhibitor"	"DI17E6"
"AURKC"	"inhibitor"	"TOZASERTIB"
"GUCY1B2"	"activator"	"SODIUM NITROPRUSSIDE"
"SYK"	"inhibitor"	"BAY 61-3606"
"NCOA1"	"inhibitor"	"COMPOUND 26"
"TUBB1"	"inhibitor"	"VINCRISTINE SULFATE"
"CACNA1F"	"blocker"	"DILTIAZEM MALATE"
"FDFT1"	"inhibitor"	"COMPOUND 19"
"P2RX7"	"antagonist"	"BRILLIANT BLUE G"
"AVPR2"	"antagonist"	"[125I]D(CH2)"
"GRM4"	"allosteric modulator"	"COMPOUND 11"
"ESR2"	"agonist,antagonist"	"TAMOXIFEN"
"STAT3"	"inhibitor"	"COMPOUND 8U"
"ADCYAP1R1"	"antagonist"	"N-STEARYL"
"GRIN1"	"antagonist"	"RALFINAMIDE"
"GRIN2A"	"antagonist"	"NVP-AAM077"
"ADRA2C"	"antagonist"	"RAUWOLFIA SERPENTINA"
"PTGS2"	"inhibitor"	"DICLOFENAC SODIUM"
"GSK3B"	"inhibitor"	"SB-415286"
"KCNN3"	"inhibitor"	"RA-2"
"CLCN2"	"blocker"	"NPPB"
"GABRA5"	"positive modulator"	"TEMAZEPAM"
"CASP1"	"inhibitor"	"M826"
"PGR"	"agonist"	"MEDROXYPROGESTERONE ACETATE"
"CA1"	"inhibitor"	"SLC-0111"
"ADORA2A"	"antagonist"	"CVT-6883"
"GRIA4"	"antagonist"	"PERAMPANEL"
"GUCY1A1"	"activator"	"SODIUM NITROPRUSSIDE"
"MMP2"	"inhibitor"	"ILOMASTAT"
"PTGS1"	"inhibitor"	"FENOPROFEN"
"ADORA3"	"antagonist"	"MRS928"
"FYN"	"inhibitor"	"IBRUTINIB"
