"InteractorA"	"Relation"	"InteractorB"
"Insulin-like growth factor II"	"EGR1"	"LUNG CANCER"
"Insulin-like growth factor II"	"EGR1"	"TYPE 2 DIABETES MELLITUS"
"Insulin-like growth factor II"	"IGFBP3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"IGFBP3"	"OBESITY"
"Insulin-like growth factor II"	"IGFBP3"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"IGF1R"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"CDKN1A"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"TGFB1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"TGFB1"	"PROSTATE CANCER"
"Insulin-like growth factor II"	"TGFB1"	"OBESITY"
"Insulin-like growth factor II"	"TGFB1"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"CASP3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"PIK3CB"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"PRRT2"	"PROSTATE CANCER"
"Insulin-like growth factor II"	"MAPK1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"MAPK1"	"TYPE 2 DIABETES MELLITUS"
"Insulin-like growth factor II"	"MAPK1"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"AKT1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"AKT1"	"TYPE 2 DIABETES MELLITUS"
"Insulin-like growth factor II"	"AKT1"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"IGF2"	"GASTRIC CANCER"
"Insulin-like growth factor II"	"IGF2"	"ALZHEIMER DISEASE 3"
"Insulin-like growth factor II"	"IGF2"	"TYPE 2 DIABETES MELLITUS"
"Insulin-like growth factor II"	"IGF1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"IGF1"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"HGF"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"TIMP1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"TIMP1"	"PARKINSON DISEASE, LATE-ONSET"
"Insulin-like growth factor II"	"TIMP1"	"PROSTATE CANCER"
"Insulin-like growth factor II"	"TIMP1"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"MMP7"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"HIF1A"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"HIF1A"	"TYPE 2 DIABETES MELLITUS"
"Insulin-like growth factor II"	"HIF1A"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"NANOG"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"NANOG"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"INSR"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"INSR"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"PTGS2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"PTGS2"	"PROSTATE CANCER"
"Insulin-like growth factor II"	"PTGS2"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"IL4"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"IL4"	"OBESITY"
"Insulin-like growth factor II"	"IL4"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"STAT3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"STAT3"	"GASTRIC CANCER"
"Insulin-like growth factor II"	"STAT3"	"PROSTATE CANCER"
"Insulin-like growth factor II"	"STAT3"	"LUNG CANCER"
"Insulin-like growth factor II"	"STAT3"	"TYPE 2 DIABETES MELLITUS"
"Insulin-like growth factor II"	"STAT3"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"IFNG"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"IFNG"	"ALZHEIMER DISEASE 3"
"Insulin-like growth factor II"	"IFNG"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"MYC"	"PANCREATIC CANCER"
"Insulin-like growth factor II"	"TTR"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin-like growth factor II"	"TTR"	"ALZHEIMER DISEASE 3"
"Insulin-like growth factor II"	"TTR"	"LUNG CANCER"
"Insulin-like growth factor II"	"TTR"	"PANCREATIC CANCER"
"Insulin pork"	"IRS2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IRS2"	"ALZHEIMER DISEASE 3"
"Insulin pork"	"IRS2"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"IRS2"	"PANCREATIC CANCER"
"Insulin pork"	"TNF"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"TNF"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"TNF"	"PROSTATE CANCER"
"Insulin pork"	"TNF"	"CARONTE"
"Insulin pork"	"TNF"	"PANCREATIC CANCER"
"Insulin pork"	"HPSE"	"PANCREATIC CANCER"
"Insulin pork"	"ENPP1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"FOXO1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"FOXO1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"LEP"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"LEP"	"CYSTIC FIBROSIS"
"Insulin pork"	"FOXM1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"FOXM1"	"PANCREATIC CANCER"
"Insulin pork"	"VEGFA"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"VEGFA"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"VEGFA"	"PROSTATE CANCER"
"Insulin pork"	"VEGFA"	"PANCREATIC CANCER"
"Insulin pork"	"PTK2B"	"PANCREATIC CANCER"
"Insulin pork"	"SERPINE1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"SERPINE1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"SERPINE1"	"ALZHEIMER DISEASE"
"Insulin pork"	"SERPINE1"	"CARONTE"
"Insulin pork"	"SERPINE1"	"PANCREATIC CANCER"
"Insulin pork"	"IRS1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IRS1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"MAPT"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"SLC2A4"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"SLC2A4"	"PROSTATE CANCER"
"Insulin pork"	"SLC2A4"	"OBESITY"
"Insulin pork"	"PTPN1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PTPN1"	"PANCREATIC CANCER"
"Insulin pork"	"IDE"	"ALZHEIMER DISEASE 3"
"Insulin pork"	"SIRT1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"CREB1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"CREB1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"CREB1"	"PROSTATE CANCER"
"Insulin pork"	"CREB1"	"ALZHEIMER DISEASE 3"
"Insulin pork"	"CREB1"	"OBESITY"
"Insulin pork"	"CREB1"	"ALZHEIMER DISEASE"
"Insulin pork"	"CREB1"	"LUNG CANCER"
"Insulin pork"	"CREB1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"FOXO3"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"FOXO3"	"OBESITY"
"Insulin pork"	"APC"	"PANCREATIC CANCER"
"Insulin pork"	"MTOR"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"MTOR"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"MTOR"	"CARONTE"
"Insulin pork"	"PTBP1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"PIK3CA"	"PROSTATE CANCER"
"Insulin pork"	"PIK3CA"	"ALZHEIMER DISEASE"
"Insulin pork"	"PIK3CA"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PIK3CA"	"PANCREATIC CANCER"
"Insulin pork"	"IL1B"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IL1B"	"PANCREATIC CANCER"
"Insulin pork"	"PTEN"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PTEN"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"PTEN"	"PROSTATE CANCER"
"Insulin pork"	"PTEN"	"PANCREATIC CANCER"
"Insulin pork"	"SDC1"	"PANCREATIC CANCER"
"Insulin pork"	"NEUROD1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"NEUROD1"	"OBESITY"
"Insulin pork"	"NEUROD1"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin pork"	"NEUROD1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PPARG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PPARG"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"PPARG"	"PROSTATE CANCER"
"Insulin pork"	"PPARG"	"OBESITY"
"Insulin pork"	"PPARG"	"ALZHEIMER DISEASE"
"Insulin pork"	"PPARG"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"PPARG"	"LUNG CANCER"
"Insulin pork"	"PPARG"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PPARG"	"PANCREATIC CANCER"
"Insulin pork"	"PPARG"	"CYSTIC FIBROSIS"
"Insulin pork"	"TP53"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"TP53"	"PROSTATE CANCER"
"Insulin pork"	"TP53"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"TP53"	"PANCREATIC CANCER"
"Insulin pork"	"G6PC1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"G6PC1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"MAP2K7"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"MAP2K7"	"CARONTE"
"Insulin pork"	"APOA1"	"OBESITY"
"Insulin pork"	"APOA1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"JUN"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"JUN"	"PANCREATIC CANCER"
"Insulin pork"	"PPARA"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PPARA"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"PPARA"	"OBESITY"
"Insulin pork"	"PPARA"	"ALZHEIMER DISEASE"
"Insulin pork"	"PPARA"	"CARONTE"
"Insulin pork"	"PPARA"	"LUNG CANCER"
"Insulin pork"	"PPARA"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PPARA"	"CYSTIC FIBROSIS"
"Insulin pork"	"EGR1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"MIR223"	"PROSTATE CANCER"
"Insulin pork"	"MIR223"	"PANCREATIC CANCER"
"Insulin pork"	"GLP1R"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"GLP1R"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"GLP1R"	"ALZHEIMER DISEASE 3"
"Insulin pork"	"GLP1R"	"OBESITY"
"Insulin pork"	"GLP1R"	"ALZHEIMER DISEASE"
"Insulin pork"	"GLP1R"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"GLP1R"	"PANCREATIC CANCER"
"Insulin pork"	"DNMT1"	"PANCREATIC CANCER"
"Insulin pork"	"PRKAA2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PRKAA2"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"PRKAA2"	"LUNG CANCER"
"Insulin pork"	"PRKAA2"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"PRKAA2"	"PANCREATIC CANCER"
"Insulin pork"	"IGFBP3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"IGFBP3"	"OBESITY"
"Insulin pork"	"IGFBP3"	"ALZHEIMER DISEASE"
"Insulin pork"	"IGFBP3"	"LUNG CANCER"
"Insulin pork"	"IGFBP3"	"PANCREATIC CANCER"
"Insulin pork"	"MIR126"	"PANCREATIC CANCER"
"Insulin pork"	"IGF1R"	"PANCREATIC CANCER"
"Insulin pork"	"TLR4"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"TLR4"	"PANCREATIC CANCER"
"Insulin pork"	"STAT5A"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"TGFB1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"TGFB1"	"PROSTATE CANCER"
"Insulin pork"	"TGFB1"	"OBESITY"
"Insulin pork"	"TGFB1"	"PANCREATIC CANCER"
"Insulin pork"	"INS"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"INS"	"PROSTATE CANCER"
"Insulin pork"	"INS"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin pork"	"INS"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin pork"	"CD36"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"CD36"	"OBESITY"
"Insulin pork"	"PIK3CB"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PIK3CB"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"PIK3CB"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"ADIPOQ"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PRRT2"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"PRRT2"	"PROSTATE CANCER"
"Insulin pork"	"PIK3CD"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"MAPK1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"MAPK1"	"ALZHEIMER DISEASE"
"Insulin pork"	"MAPK1"	"CARONTE"
"Insulin pork"	"MAPK1"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"MAPK1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"MAPK1"	"PANCREATIC CANCER"
"Insulin pork"	"RPS6KB1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"AKT1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"AKT1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"AKT1"	"PROSTATE CANCER"
"Insulin pork"	"AKT1"	"CARONTE"
"Insulin pork"	"AKT1"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"AKT1"	"PANCREATIC CANCER"
"Insulin pork"	"SLC30A8"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"SLC30A8"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin pork"	"IGF1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IGF1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"IGF1"	"PROSTATE CANCER"
"Insulin pork"	"IGF1"	"PANCREATIC CANCER"
"Insulin pork"	"NR0B1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"NR0B1"	"OBESITY"
"Insulin pork"	"GCK"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"GCK"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1"
"Insulin pork"	"GCK"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin pork"	"GCK"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"FOS"	"PANCREATIC CANCER"
"Insulin pork"	"TNFSF10"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"TNFSF10"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"TNFSF10"	"PROSTATE CANCER"
"Insulin pork"	"TNFSF10"	"PANCREATIC CANCER"
"Insulin pork"	"SMAD3"	"OBESITY"
"Insulin pork"	"PDX1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PDX1"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin pork"	"PDX1"	"PANCREATIC CANCER"
"Insulin pork"	"SETD2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"SETD2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"SETD2"	"PROSTATE CANCER"
"Insulin pork"	"SETD2"	"PANCREATIC CANCER"
"Insulin pork"	"KCNQ1"	"PANCREATIC CANCER"
"Insulin pork"	"IGFBP1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IGFBP1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"HIF1A"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"HIF1A"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"HIF1A"	"PROSTATE CANCER"
"Insulin pork"	"HIF1A"	"ALZHEIMER DISEASE"
"Insulin pork"	"HIF1A"	"CARONTE"
"Insulin pork"	"HIF1A"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"HIF1A"	"PANCREATIC CANCER"
"Insulin pork"	"INSR"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"INSR"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin pork"	"INSR"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"INSR"	"PANCREATIC CANCER"
"Insulin pork"	"PTGS2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PTGS2"	"PROSTATE CANCER"
"Insulin pork"	"PTGS2"	"PANCREATIC CANCER"
"Insulin pork"	"STAT3"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"STAT3"	"PROSTATE CANCER"
"Insulin pork"	"STAT3"	"ALZHEIMER DISEASE"
"Insulin pork"	"STAT3"	"CARONTE"
"Insulin pork"	"STAT3"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"STAT3"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"STAT3"	"PANCREATIC CANCER"
"Insulin pork"	"MAPK8"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"MAPK8"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"MAPK8"	"CARONTE"
"Insulin pork"	"MAPK8"	"TYPE 2 DIABETES MELLITUS"
"Insulin pork"	"MAPK8"	"PANCREATIC CANCER"
"Insulin pork"	"MYC"	"PROSTATE CANCER"
"Insulin pork"	"MYC"	"PANCREATIC CANCER"
"Insulin pork"	"IL6"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IL6"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin pork"	"IL6"	"PROSTATE CANCER"
"Insulin pork"	"IL6"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin pork"	"IL6"	"PANCREATIC CANCER"
"Insulin pork"	"IGHD1-14"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"IGHD1-14"	"TYPE 1 DIABETES MELLITUS"
"Insulin pork"	"ADIPOR1"	"OBESITY"
"Insulin pork"	"PPARGC1A"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin pork"	"PPARGC1A"	"OBESITY"
"Insulin pork"	"PPARGC1A"	"ALZHEIMER DISEASE"
"Atorvastatin"	"CAD"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Atorvastatin"	"CAD"	"KAWASAKI DISEASE"
"Atorvastatin"	"ACOD1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Streptozocin"	"NEUROD1"	"TYPE 1 DIABETES MELLITUS"
"Streptozocin"	"NEUROD1"	"TYPE 2 DIABETES MELLITUS"
"Interferon Kappa"	"TNF"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Interferon Kappa"	"IGKV1-27"	"LYMPHOMA, MUCOSA-ASSOCIATED LYMPHOID TYPE"
"Interferon Kappa"	"IFNB1"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"IL22"	"KAWASAKI DISEASE"
"Interferon Kappa"	"TLR9"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"PSS"	"LYMPHOMA, MUCOSA-ASSOCIATED LYMPHOID TYPE"
"Interferon Kappa"	"IRF5"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"IRF1"	"GASTRIC CANCER"
"Interferon Kappa"	"IL13"	"RHEUMATOID ARTHRITIS"
"Interferon Kappa"	"IL13"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"IL1B"	"LYMPHOMA, MUCOSA-ASSOCIATED LYMPHOID TYPE"
"Interferon Kappa"	"SOCS1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"FOXP3"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"FOXP3"	"KAWASAKI DISEASE"
"Interferon Kappa"	"IDO1"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"CDKN1A"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Interferon Kappa"	"MAPK1"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"FAS"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"IL17A"	"RHEUMATOID ARTHRITIS"
"Interferon Kappa"	"IL17A"	"GASTRIC CANCER"
"Interferon Kappa"	"IL17A"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"IL17A"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"IL17A"	"KAWASAKI DISEASE"
"Interferon Kappa"	"TNFSF10"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"IFIH1"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"STAT3"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"IL2"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"IFNG"	"RHEUMATOID ARTHRITIS"
"Interferon Kappa"	"IFNG"	"GASTRIC CANCER"
"Interferon Kappa"	"IFNG"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interferon Kappa"	"IFNG"	"TYPE 1 DIABETES MELLITUS"
"Interferon Kappa"	"IFNG"	"KAWASAKI DISEASE"
"Interferon Kappa"	"PDCD1"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Metformin"	"IMPACT"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Metformin"	"IMPACT"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Metformin"	"IMPACT"	"OBESITY"
"Metformin"	"FBN2"	"OBESITY"
"Metformin"	"IGHD1-14"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Alteplase"	"OAP"	"RHEUMATOID ARTHRITIS"
"Alteplase"	"OAP"	"LUNG CANCER"
"Erlotinib"	"EGFR"	"OVARIAN CANCER"
"Erlotinib"	"EGFR"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Erlotinib"	"IGF1R"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Erlotinib"	"IGF1R"	"PANCREATIC CANCER"
"Erlotinib"	"HGF"	"PANCREATIC CANCER"
"Erlotinib"	"SRC"	"OVARIAN CANCER"
"Erlotinib"	"SRC"	"SQUAMOUS CELL CARCINOMA, HEAD AND NECK"
"Erlotinib"	"SRC"	"PANCREATIC CANCER"
"Celecoxib"	"FBN2"	"BREAST CANCER"
"Celecoxib"	"FBN2"	"PANCREATIC CANCER"
"Dasatinib"	"SERPINB3"	"LUNG CANCER"
"Interleukin-10"	"TNF"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Interleukin-10"	"TNF"	"OSTEOARTHRITIS SUSCEPTIBILITY 1"
"Interleukin-10"	"TNF"	"CYSTIC FIBROSIS"
"Interleukin-10"	"SOD1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Interleukin-10"	"SOD1"	"AUTOIMMUNE DISEASE"
"Interleukin-10"	"SOD1"	"RHEUMATOID ARTHRITIS"
"Interleukin-10"	"SOD1"	"GASTRIC CANCER"
"Interleukin-10"	"SOD1"	"OBESITY"
"Interleukin-10"	"SOD1"	"ALZHEIMER DISEASE"
"Interleukin-10"	"SOD1"	"TYPE 2 DIABETES MELLITUS"
"Interleukin-10"	"SOCS3"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Interleukin-10"	"SOCS3"	"TYPE 1 DIABETES MELLITUS"
"Interleukin-10"	"SOCS3"	"CYSTIC FIBROSIS"
"Interleukin-10"	"MIR122"	"BILIARY CIRRHOSIS, PRIMARY, 1"
"Interleukin-10"	"MIR122"	"GASTRIC CANCER"
"Interleukin-10"	"MIR122"	"OBESITY"
"Interleukin-10"	"MIR122"	"LUNG CANCER"
"Interleukin-10"	"IGKV1-27"	"BLOOD GROUP, Ss"
"Interleukin-10"	"IGKV1-27"	"AUTOIMMUNE DISEASE"
"Interleukin-10"	"IGKV1-27"	"RHEUMATOID ARTHRITIS"
"Interleukin-10"	"IGKV1-27"	"BILIARY CIRRHOSIS, PRIMARY, 1"
"Interleukin-10"	"IGKV1-27"	"ALZHEIMER DISEASE"
"Interleukin-10"	"IGKV1-27"	"CYSTIC FIBROSIS"
"Interleukin-10"	"IFNB1"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Interleukin-10"	"NTN1"	"ALZHEIMER DISEASE"
"Interleukin-10"	"NOS3"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Interleukin-10"	"IL22"	"CYSTIC FIBROSIS"
